id,articulo,clase
110,Agasajo a empresario de gastronomía internacional Los señores Frank Elias Rainieri  Omar Cepeda Darauche y Antonio Yapor  propietarios de Outback Steakhouse República Dominicana  ofrecieron un coctel en honor al señor Pat Murtha Presidente de Bloomin’ Brands International y Outback Steakhouse International.El agasajo fue realizado con motivo de la reunión regional Americas & Middle East Sinergy Conference Manifiest 2014 de Outback Steakhouse International  realizada en el Hotel Westin de Punta Cana  en la cual participaron unos 50 invitados entre ejecutivos de Bloomin’ Brands  propietarios de franquicias y proveedores de Outback a nivel regional.,no
111,Chile festeja 204 años de historia El embajador de Chile en el país  Fernando Barrera Robinson  ofreció una recepción en su residencia oficial para conmemorar el 204 aniversario de la Declaración de la Independencia Nacional. La comunidad chilena residente en el país  autoridades dominicanas  el cuerpo diplomático  estuvieron presentes en la actividad  organizada con el fin de informar que han pasado más de dos siglos desde que un grupo de patriotas en la ciudad de Santiago decidieron que debían emanciparse de la metrópoli en la península ibérica.“Chile ha transitado estos 204 años  enfrentando las adversidades que la naturaleza le ha deparado  y los desvíos dolorosos de su institucionalidad. También en este lapso ha parido dos nóveles de literatura  tiene los mejores vinos  frutas y pescado del mundo”  dijo Barrera.Aseguró que están orgullosos de la nación que han conformado  fruto sin duda  del trabajo laborioso de las generaciones que han precedido y de las actuales. El aniversario es propicio para destacar que la...,no
112,Galería de arte abre segunda sucursal Los señores Frank Elias Rainieri  Omar Cepeda Darauche y Antonio Yapor  propietarios de Outback Steakhouse República Dominicana  ofrecieron un coctel en honor al señor Pat Murtha Presidente de Bloomin’ Brands International ñ Outback Steakhouse International.El agasajo fue realizado con motivo de la reunión regional Americas &amp; Middle East Sinergy Conference Manifiest 2014 de Outback Steakhouse International  realizada en el Hotel Westin de Punta Cana  en la cual participaron unos 50 invitados entre ejecutivos de Bloomin’ Brands  propietarios de franquicias y proveedores de Outback a nivel regional.Bloomin’ Brands es una de las mayores empresas de comida casual con más de 1 500 restaurantes en Estados Unidos y 21  países a nivel mundial.La residencia de Frank Elías Rainieri en Punta Cana  sirvió de escenario para que los ejecutivos pudieran compartir con los invitados internacionales   y mostrar  las bondades de la región.  En sus palabras de bienvenida  Rainieri expresó su sa...,no
113,Las noches del festival Durante tres días consecutivos los dominicanos disfrutaron en todo su esplendor el Festival Presidente  un evento que todo el pasado fin de semana reunió en el Estadio Olímpico a los mejores exponentes de los principales géneros musicales. El sábado se presentó al bachatero Prince Royce  los salseros Chiquito Team Band  Sexappeal  Yiyo Sarante y Alex Matos  juntos a Míriam Cruz y Héctor Acosta que hicieron gala de su música ante un público que esperaba ansioso cada uno de sus temas  y para cerrar con broche de oro la noche del sábado subió a escenario Bruno Mars  quien desde que apareció en tarima  logró de inmediato conectar con la multitud con una mezcla de género que motivó hasta a los que no conocían su talento.,no
114,Una noche histórica para Viamar La celebración de los 50 años del Grupo Viamar sigue viento en popa. Ahora presentaron al mercado dominicano el nuevo modelo de Lincoln MKC 2015  con el objetivo de satisfacer a los clientes del segmento de lujo en el país. Durante un coctel en Blue  Mall  Sonia Villanueva de Brower  vicepresidenta de Relaciones Públicas  expresó: “Nos sentimos muy orgullosos en esta noche histórica. Hoy se inicia un nuevo recorrido de la mano de Lincoln Motors Company  una de las marcas más emblemáticas del mundo”.Crucita Santiago  Marketing Manager para Centroamérica y el Caribe  invitada especial  dijo que están relanzando la marca Lincoln en RD. Atractiva oferta:Lincoln expande su línea de productos  ahora con una tecnología de alta calidad. Es la perfecta combinación de un diseño automotriz dinámico y una experiencia de manejo inigualable.,no
115,Germán Brugal cumple 100 La familia Brugal-Nouel  celebró el primer siglo de Germán Brugal Mateos  en el exclusivo salón de la Dolcerie Next Door.Durante la celebración no faltaron las anécdotas de los tíos  familiares y amigos más cercanos a don Germán  un hombre que mantiene gran ímpetu  don de mando y que denota que en sus años de juventud tuvo un gran porte y elegancia que aún mantiene. Germán de una manera efusiva le dio la bienvenida a todos los presentes y dijo: “Estoy muy contento de ver tanta gente querida  y hoy doy gracias porque compartí 63 abriles con mi fenecida esposa  Margarita  cariñosamente Margó  la mujer que más quise en mi vida  aún la sigo amando  y fruto de nuestro amor tuvimos 4 hijos: Sarah  Germán  Frank y José”.,no
116,Medio siglo de existencia Ernesto M. Izquierdo  presidente de Grupo Universal  y su esposa Evelyn De León de Izquierdo  fueron los anfitriones del coctel que se realizó en el Garden Thent del hotel El Embajador para celebrar el 50° aniversario de ARS Universal. Con esta celebración forma parte del calendario de actividades que han planificado los ejectuvos de ARS Universal para festejar este acontecimiento  que según Izquierdo  pone en evidencia los éxitos de sus cinco décadas  los que les han permitido acompañar y apoyar a sus clientes en los momentos más importantes; generándoles valor a través de productos innovadores  un modelo de servicio con calidad certificada  así como una vinculación estrecha con las necesidades de la sociedad dominicana.“ Nuestro agradecimiento más sincero a los clientes  muchos de los cuales han permanecido a lo largo de estos 50 años depositando su confianza en nosotros. Gracias a todos por permitirnos seguir creciendo y repensar nuestras prácticas para generarles mayor valor a l...,no
117,Desfile NJ reconce a jurista dominicano Con motivo del desfile dominicano en el estado de Nueva Jersey  que se celebra en septiembre de cada año  fue galardonado con el premio “El abogado del año”  el reputado jurista dominicano Juan Roberto González Batista.González Batista  oriundo de Bonao  ha tenido un ejercicio ininterrumpido durante más de 20 años de carrera profesional con una trayectoria apegada a estrictos valores éticos  por lo que fue reconocido por las alcaldías de Patterson y Passaic  y declarado Huésped Distinguido.El jurista expresó que lo más emocionante para él fue poder ver izar nuestra bandera tricolor en los Estados Unidos de Norteamérica como parte de los actos de celebración del desfile.,no
118,Antonio Cosmen en Casa Avila El chef Antonio Cosmen  autor del “Mejor cocido de España”  fue recibido con un coctel de bienvenida en el restaurante Casa Ávila de Blue Mall  donde además  se celebró la Semana de España.Durante el evento  Antonio Cosmen recibió una placa de reconocimiento de manos de Mario Llana  country manager de IMC   por sus aportes a la gastronomía española. También Cosmen entregó un certificado al restaurante que lo acredita como poseedor de la receta del mejor cocido de su país.“Para mí es un verdadero honor recibir este galardón por un trabajo tan apasionante como la cocina  el cual disfruto mucho cada momento de mi vida. Los espero pronto por España”  manifestó Cosmen. El chef estará  en el establecimiento  reciciendo comensaleshasta el próximo domingo.,no
119,Unidas contra el cáncer ??a Rama Femenina de la Liga Dominicana Contra el Cáncer (LDCC) celebró su tradicional Merienda de las Sábanas “Vivian Reyes de Álvarez”  a favor de pacientes con cáncer de mama del Instituto de Oncología Doctor Heriberto Pieter. El evento tuvo lugar en la sala principal del Santo Domingo Country Club  el cual ha servido por 20 años como escenario para esta celebración y contó con la asistencia de las damas voluntarias que integran la organización  así como de un público  que cada año se une para contribuir con esta noble causa. La acostumbrado Merienda de las Sábanas se desarrolló bajo el lema del proverbio bíblico “A Jehová presta el que da al pobre  y el bien que ha hecho se lo volverá a pagar”  cuyo objetivo principal es la recaudación de fondos para ayudar a pacientes de escasos recursos con sus tratamientos  estudios y procedimientos clínicos.,no
120,Zumba ‘party’ para socias Nestlé Dominicana celebró un “Zumba Party” para las socias del Club Nestlé. La actividad  celebrada en el Parque Iberoamérica  es cónsona con la filosofía corporativa de Nestlé a escala mundial  que promueve cinco pasos: Come Saludable  Controla porciones  Actívate  Cuida tu Salud y ¡Sé Feliz! Dinorah Ramírez  gerente de Servicios al Consumidor de Nestlé Dominicana  expresó: “En el marco de las actividades que realiza Nestlé Dominicana en acuerdo con nuestros tres pilares de nutrición  salud y bienestar  amplificamos el mensaje sobre la importancia de una alimentación saludable y creamos conciencia en nuestras socias del Club NestléÆ  a través de los cursos y talleres de cocina que realizamos. También abordamos sobre la importancia de cuidar su salud a través de actividades físicas. En tal sentido  les invitamos a que utilicen áreas libres para ejercitarse y disfrutar de la vida  mientras se cuidan”.El “Zumba Party” es una de las diversas actividades que ha realizado Nestlé a benefi...,no
121,República Popular China cumple 65 años En un ambiente lleno de armonía  la República Popular China conmemoró los 65 años de su proclamación por Mao Zedong. El evento fue organizado por el Centro de la Colonia China y otras entidades del pueblo asiático. Su King Fung  presidente del Centro de la colonia  y el representante de la Oficina de Desarrollo Comercial de la República Popular China en el país  Gao Shoujian  recibieron a los invitados a la cena de gala. Ambos pronunciaron un breve discurso. Al evento asistieron la Asociación de las Familias Chi Tack (Familia NG)  las Familias Joa  Lai y Kong  Inc.  Chi Kun Tong (masones chinos)  Cámara China de Comercio de la República Dominicana  Unión Empresarial Dominico-Chino  Cámara de Comercio y Cultura Dominico Chino;  Grupo Tai Ka Lo  Asociación Nuestra Familia; Fundación Flor para Todos y la Fundación Chasintong.Presentación: En la actividad de aniversario se presentó un espectáculo acrobático chino y el tradicional baile de la danza del León. También los niños de la escue...,no
122,Más opciones para el crecimiento La empresa de telecomunicaciones Claro presentó en Santiago su nueva plataforma de servicios en la nube  denominada Clarocloud  en un evento donde dio a conocer esta gama de soluciones integrales que permiten impulsar el crecimiento de las empresas  tanto PYMES como corporaciones  a través de la integración rápida y sencilla de diferentes tecnologías. El evento tuvo lugar en el hotel Gran Almirante  donde el director de Ventas Clientes Corporativos  Walter Shall  ofreció las palabras de bienvenida y manifestó que estas innovadoras soluciones informáticas permitirán un uso más eficiente de los recursos de las empresas  haciéndolas más productivas y competitivas.  SOLUCIONES ÓPTIMAS PARA LAS EMPRESASVirgilio Castillo  director de Servicios Cloud  destacó que las nuevas soluciones permiten optimizar costos de operación  debido a que cada empresa pagará únicamente en función del servicio que contrate por el tiempo que lo necesite.,no
123,Ofrecen detalles Mercadexpo 2014 Una vez más vuelve el congreso internacional Mercadexpo  uno de los eventos más importantes en su área que realiza la escuela de Mercadeo de Unibe  en el que durante tres días se ofrecen conferencias y seminarios con destacados profesionales de la rama.La actividad  a realizarse del 19 al 21 de noviembre  en su edición 2014 está enfocada en sus objetivos en trabajar una actividad de innovación y excelencia  para seguir impactando a estudiantes  profesionales y relacionados del área en el país. Los datos fueron ofrecidos en un coctel en las instalaciones de la universidad  en presencia de las principales autoridades de la alta casa de estudios  quienes mostraron su satisfacción por el éxito de las ediciones anteriores de la actividad.  DISCURSO DEL DECANO DE LA ESCUELA DE MERCADEO DE UNIBEJosé Martín Morillo  director de la Escuela de Mercadeo  al resaltar la trayectoria de Mercadexpo dijo que este año celebra su vigésima tercera edición con la idea principal de compartir emociones d...,no
95,España fue elegida como destino del mes Con ocasión de la fiesta nacional de España  ejecutivos de Gestur  Ágora Mall  Air Europa y Europamundo Vacaciones celebraron la segunda edición de “Las semanas de España en República Dominicana”. La actividad consistió en presentar atractivas actividades culturales y ofertas para viajes turísticos a España.Theresa Sullivan  gerente general de Gestur dijo: “Nos unimos con mucho entusiasmo a la celebración de este evento que busca promover el turismo de esa nación europea  la cual es mundialmente conocida por su cultura  historia y su gastronomía. Además  España representa el tercer mayor destino turístico del mundo  y es el segundo país en términos de patrimonio universal de la UNESCO”.Sullivan agradeció la presencia y colaboración de la embajada de España en República Dominicana  representada en esta ocasión por Fernando Mier  consejero económico y comercial de la embajada de España en el país.“Las Semanas de España en República Dominicana constituyen una ocasión sin precedentes pa...,no
96,Renuevan local  Merengue bar Con el interés de mostrar su nuevo espacio y decoración  el restaurante  Merengue bar  del hotel Jaragua  realizó un coctel para presentar sus instalaciones  sus representantes y las variedades en el menú. Adelma Lora  gerente de Mercadeo  explicó las novedades que estarán ofreciendo al público  entre ellas: nuevos platos  atracciones artísticas y bebidas exclusivas. La ejecutiva señaló que tendrán diversas ofertas para la celebración de cumpleaños  fiestas temáticas y actividades empresariales. “El local cuenta con una capacidad para 200 personas  por lo que es el lugar ideal para realizar eventos privados  sobre todo en esta época navideña”  indicó Lora.Sobre el negocioMerengue bar es un espacio de diversión dentro del mundo del entretenimiento que tiene El Gran Hotel Jaragua. Cuenta con una excelente ambientación  ofertas gastronómicas variadas  bebidas y buena música.,no
97,Un galardón dedicado a los líderes del 2014 argentum  empresa dedicada a la provisión de servicios de ingeniería de software  recibió el premio empresarial internacional The Bizz 2014  entregado por Nicolás Cáffaro en representación de la World Confederation of Businesses  en reconocimiento a su excelencia empresarial. El galardón los distingue como una de las empresas más destacadas de República Dominicana. La actividad fue realizada en el hotel Crowne Plaza y presidida por directivos y miembros fundadores de Argentum.DiscursoSebastian Denardi  en representación de la empresa  agradeció a los presentes por el apoyo que han recibido.El ejecutivo también reiteró el compromiso de la organización de proveer a los clientes de Argentum servicios profesionales en procesos para áreas de tecnología  desarrollo de sistemas a medida y productos de software   focalizados en la calidad y excelencia profesional.,no
98,Presentan nueva imagen empresarial La Administradora de Riesgos de Salud (ARS) APS presentó formalmente su nuevo y moderno kit corporativo de salud  que ya lanzó al mercado. Además  dio a conocer su nueva página web y su estrategia de comunicación a través de las redes sociales para beneficiar a todos sus afiliados en el Plan Básico de Salud en el ámbito nacional.El producto fue creado exclusivamente para afiliados del plan básico y contiene un sobre diseñado en el exterior con los signos distintivos de la empresa  etiquetado con el nombre del afiliado. Eliana Díaz  vicepresidenta ejecutiva de la empresa  destacó el compromiso que tienen con sus clientes  además de resaltar la importancia del cambio de imagen como parte de su crecimiento en el mercado asegurador.,no
99,Cáncer de mama afecta a todosluchemos por detenerlo ¡Feliz vida  mis queridos lectores!  De reconfortante  comprometida y solidaria puedo calificar  la campaña publicitaria que acaba de auspiciar la senadora Cristina Lizardo Mezquita  presidenta del Senado de la República  con motivo del Mes del Cáncer de Mama   bajo el título “El cáncer de mama nos afecta a todos  luchemos para detenerlo”. Como sobreviviente de esta enfermedad  Cristina emerge como una guerrera  que motiva y sirve de inspiración para quienes la padecen. Ella  con su fortaleza y amor a la vida  demuestra con su ejemplo que de la mano de la prevención la vida puede continuar.   En el transcurso de un agradable desayuno donde se dieron cita influyentes líderes de opinión femenina   se hizo el lanzamiento.  No cabe duda que  con esta campaña  persiguen  llevar a la población  un mensaje más concientizador y eso lo demuestra  el  spot publicitario donde aparece la presidenta del Senado junto a otras senadoras.  Ellas se han  comprometido llevar este mensaje a sus comunid...,no
100,Planificarse para recibir Estas semanas he estado en un patín. Haciendo diligencias  impartiendo talleres  coordinando  desde aquí  el Taller de Etiqueta en Nueva York de la próxima semana  más el recibimiento de visita extranjera en casa. Muchas cosas sucediendo al mismo tiempo que me tienen bastante entretenida. Cuando recibimos visitas de fuera son tantos los detalles que hay que tomar en cuenta que si no nos planificamos  posiblemente quedemos mal ya sea en el trabajo o con nuestros compromisos personales  nos sintamos nerviosos o estresados  o nuestra visita  quizás  no se sienta a gusto. Por eso algo fundamental para poder resolver es usar la agenda. Desde las diligencias del trabajo  los detalles que pondremos en la habitación de nuestro huésped  hasta los compromisos personales  e itinerario que prepararemos para nuestro visitante es bueno tenerlos todos anotados. Les cuento que esta semana mi agenda ha sido mi mejor amiga (además de mi mamá  claro  que me resuelve ¡tantas cosas!). ¿Qué desayunará nu...,no
101,Aires navideños en Plaza Lama Con una amplia variedad de adornos  elementos y detalles alusivos a la temporada  ejecutivos de Plaza Lama dieron la bienvenida a la Navidad  una mágica época llena de alegría  luz y color para los dominicanos.El portafolio trae una colección de grandes bolas  arbolitos  flores y las hermosas piezas de renos tanto en cristal como en plata  además de otros artículos en colores y tonalidades típicos de estas fiestas  explicó Elsa Lama de González  vicepresidenta de la tienda  en el lanzamiento realizado en sus instalaciones de la 27 de Febrero con Churchill.“Plaza Lama Navidad 2014 es como se denomina la temporada que celebra el nacimiento del niño Jesús”  externó Lama  y añadió que habrá especiales de temporada. ORFERTA. El catálogo incluye temas infantiles  como peluches y bolas combinadas  en colores rojo  verde y dorado,no
102,Vive la música El pasado viernes República Dominicana vivió la música en todo su esplendor. Fue el primer día del Festival Presidente  evento que hará su cierre hoy en el Estadio Olímpico Félix Sánchez.Como en cada ocasión  el público asistió con muchas expe c t a t ivas   que al parecer les fueron complacidas. Desde las 4:00 de la tarde el estadio estuvo abierto. El espectáculo se inició a la hora pautada: 7:30 de la noche.Los ritmos musicales en aquellas horas fueron orientados a un público de espíritu joven. El Boli  Hony Estrella y Jochy Santos fueron los presentadores del concierto.Para dar inicio al espectáculo se hicieron un selfie y de ahí en adelante todo fue celebración y energía expresadas. La velada duró hasta el amanecer. Escenario El montaje incluyó impresionantes luces  tarima de inmenso tamaño y pantallas que proyectaban todo el acontecimiento.,no
103,La nueva línea de Pinturas Tropical Continuando con su compromiso de ofrecer otras opciones a sus consumidores a la hora de embellecer su hogar o espacios  ejecutivos de Pinturas Tropical lanzaron la línea “Tropical Plus”  una propuesta 100% acrílica. La nueva oferta fue presentada en el Convention Center del hotel Barceló Bávaro Palace Deluxe  lugar que fue ambientado con detalles alusivos a la marca.La actividad fue encabezada por José Luis Corripio Estrada y José Alfredo Corripio  presidente y vicepresidente de Pinturas Tropical  respectivamente  quienes junto a Guillermo Gutiérrez  director de Ventas; y Jorge Rivas  gerente de la marca  compartieron con los invitados los beneficios que trae consigo el nuevo producto.  José Aníbal Peralta  director de Mercadeo  al resaltar el compromiso de la empresa con el país dijo:  “Estamos entregando a los consu-midores un producto de calidad que va acorde con el amplio desarrollo de las construcciones y edificaciones de nuestro país”.“Pinturas Tropical Plus 100% acrílica tien...,no
104,Logros contra la glaucoma El Instituto Contra la Ceguera por Glaucoma (Incocegla) celebró su 18 aniversario durante un coctel-conferencia  en el que se  evidenciaron los logros alcanzados por la entidad  así como las actividades que han realizado en busca de detectar y evitar los problemas visuales por glaucoma.Durante la actividad realizada en el hotel Holiday Inn  Tomás Vargas  director del Incocegla  dijo que la institución se creó con la finalidad de proveer a pacientes de escasos recursos una atención de primera  con médicos capacitados y tecnología de punta  sin incurrir en altos costos.“Desde el año 1996  estamos brindando asistencia a personas de escasos recursos  a las cuales se les han  practicado cirugías y tratamientos a bajo costo”  dijo Vargas. objetivo. La entidad ha asistido a más de 200 000 pacientes que han llegado de las diferentes provincias del país con problemas visuales.,no
105,Agasajo a empresario de gastronomía internacional Los señores Frank Elias Rainieri  Omar Cepeda Darauche y Antonio Yapor  propietarios de Outback Steakhouse República Dominicana  ofrecieron un coctel en honor al señor Pat Murtha Presidente de Bloomin’ Brands International y Outback Steakhouse International.El agasajo fue realizado con motivo de la reunión regional Americas & Middle East Sinergy Conference Manifiest 2014 de Outback Steakhouse International  realizada en el Hotel Westin de Punta Cana  en la cual participaron unos 50 invitados entre ejecutivos de Bloomin’ Brands  propietarios de franquicias y proveedores de Outback a nivel regional.,no
106,Chile festeja 204 años de historia El embajador de Chile en el país  Fernando Barrera Robinson  ofreció una recepción en su residencia oficial para conmemorar el 204 aniversario de la Declaración de la Independencia Nacional. La comunidad chilena residente en el país  autoridades dominicanas  el cuerpo diplomático  estuvieron presentes en la actividad  organizada con el fin de informar que han pasado más de dos siglos desde que un grupo de patriotas en la ciudad de Santiago decidieron que debían emanciparse de la metrópoli en la península ibérica.“Chile ha transitado estos 204 años  enfrentando las adversidades que la naturaleza le ha deparado  y los desvíos dolorosos de su institucionalidad. También en este lapso ha parido dos nóveles de literatura  tiene los mejores vinos  frutas y pescado del mundo”  dijo Barrera.Aseguró que están orgullosos de la nación que han conformado  fruto sin duda  del trabajo laborioso de las generaciones que han precedido y de las actuales. El aniversario es propicio para destacar que la...,no
107,Galería de arte abre segunda sucursal Los señores Frank Elias Rainieri  Omar Cepeda Darauche y Antonio Yapor  propietarios de Outback Steakhouse República Dominicana  ofrecieron un coctel en honor al señor Pat Murtha Presidente de Bloomin’ Brands International ñ Outback Steakhouse International.El agasajo fue realizado con motivo de la reunión regional Americas &amp; Middle East Sinergy Conference Manifiest 2014 de Outback Steakhouse International  realizada en el Hotel Westin de Punta Cana  en la cual participaron unos 50 invitados entre ejecutivos de Bloomin’ Brands  propietarios de franquicias y proveedores de Outback a nivel regional.Bloomin’ Brands es una de las mayores empresas de comida casual con más de 1 500 restaurantes en Estados Unidos y 21  países a nivel mundial.La residencia de Frank Elías Rainieri en Punta Cana  sirvió de escenario para que los ejecutivos pudieran compartir con los invitados internacionales   y mostrar  las bondades de la región.  En sus palabras de bienvenida  Rainieri expresó su sa...,no
