id,articulo,clase
91,Declaran al Torito el “Rey de Bilbao” Héctor Acosta inició el pasado fin de semana su nueva gira por Europa. Esta vez incluirá ciudades que nunca antes había pisado como Tenerife   Lanzarote y Santander  así como en otras en las que ya ha afianzado su presencia: Madrid y Bilbao  donde recibió el pasado domingo la distinción que lo acredita como “El rey de Bilbao”. El artista se siente agradecido del apoyo que ha recibido todas las veces que ha visitado esa ciudad (Bilbao)  donde el público responde fielmente. La distinción llegó para reconocer que el merenguero de Bonao es el único artista del género tropical llegado a  esas tierras  que ha llenado en varias ocasiones un lugar en esta ciudad española. “Eso hace que uno entienda que nuestra música ha trascendido  porque son lugares no muy comunes para un artista de nuestros géneros y que tengan ese honor con uno  me siento muy agradecido y emocionado”  comentó Héctor Acosta en declaraciones a LISTÍN DIARIO.El Torito  como se le conoce  ha logrado conquistar un público  f...,no
92,HTV anuncia los Heat Latin Music Awards El canal de videos musicales HTV anunció la creación de los Heat Latin Music Awards  durante un encuentro con medios de comunicación realizado en el hotel Eden Rock  en Cap Cana. Los presentadores de la rueda de prensa fueron los comunicadores Karen Martínez e Ismael Cala  quienes hicieron la conducción de un evento en el que estuvieron presentes artistas que han promocionado su música en el canal del cable.La ceremonia de la primera edición de este galardón será realizada en Cap Cana el próximo 4 de junio de 2015  mientras que los nominados serán dados a conocer en febrero del año entrante. Los puertorriqueños Alexis &amp; Fido  los venezolanos Kent &amp; Tony y el colombiano Juan Gálvez  del grupo Alkilados  fueron los artistas que compartieron su alegría por la llegada de un premio que entienden es de los latinos. Se informó que el premio es un reconocimiento a los artistas que participaron en la pantalla del canal en el año 2014.Antes de la intervención de los músicos  F...,no
93,Romeo Santos a los AMA Marc Anthony  Enrique Iglesias y Romeo Santos fueron nominados a los American Music Awards (AMA).Los superastros de música latina (salsa  pop y bachata  respectivamente) se medirán cara a cara por el premio al artista latino favorito.Iggy Azalea encabeza la lista de candidatos anunciada el lunes por Dick Clark Productions. La intérprete australiana competirá por seis premios que incluyen artista del año  artista nuevo y sencillo del año por su éxito No.1 “Fancy”. John Legend  Katy Perry y Pharrell Williams obtuvieron cinco nominaciones cada uno y Lorde tres. Todos ellos competirán por el premio al artista del año junto con Beyoncé  Luke Bryan  Eminem  Imagine Dragons y One Direction. Los 10 nominados se reducirán a cinco tras contarse los votos del público que se reciban hasta el 13 de noviembre.El cantante de “Boom Clap” Charli XCX participará en la ceremonia de entrega de los premios AMA 2014  que la cadena ABC transmitirá en vivo el 23 de noviembre desde el Teatro Nokia L.A. LIVE...,no
94,Juanes en Cap Cana Juanes se presentará en Altos de Chavón el sábado 15 de noviembre  pero anteanoche realizó un miniconcierto que fue disfrutado por la prensa internacional y medios dominicanos que asistieron al lanzamiento del Heat Latin Music Awards  del canal HTV  que se llevó a cabo en Cap Cana.En la tarde del lunes fue realizado un encuentro en el que destacó la importancia del nacimiento de este galardón. El artista colombiano entiende que es algo que dará mayor apoyo a los músicos nuevos y con el que se siente comprometido.Para el cantautor  el éxito de estos premios está ligado a que durante la ceremonia los músicos toquen en directo. “Esa es la dignidad de la música  ir a tocar en vivo  eso es algo fundamental”  dijo  restando importancia a los “playbacks” o doblajes que se hacen en muchas galas de premios. Recordó que en los Grammy americano así es como todos lo hacen. Nacido en Medellín hace 42 años  Juan Esteban Aristizábal Vásquez  nombre real del artista  no solo habló del premio  cuya ...,no
95,Yubelkis: el altar está en sus planes A Yubelkis Peralta no le gustan los escándalos y evita en lo posible que la gente conozca sobre su vida íntima. “Prefiero mantener mi vida en privado”  dice cuando se le pregunta sobre la parte sentimental en su vida.Incluso  la presentadora envuelve un misterio con la identidad de su pareja  con quien  afirma  lleva más de tres años de relación.Lo que sí expresó es que “como toda mujer  sueño con llegar al altar  pero la fecha  hora y día  Dios ya la tiene escrita para mí”  dejándonos con la intriga de que ¿tendrá elegida la fecha para su boda?Mientras  sigue concentrada en la televisión y explorando otras facetas del mundo artístico.Yubelkis siempre tuvo inquietudes por el arte y a través de la carrera de modelaje que desarrolló en “Premium Models” tuvo la oportunidad de ir involucrándose en aquello que en realidad le apasionaba  la televisión.Sus estudiosAunque los calendarios fueron un recurso importante para dar empuje a su carrera  la comunicadora asegura que la preparación  e...,no
96,Un filme para la familia Sin duda alguna “Primero de enero” es una película que busca dejar un mensaje no solo a las familias dominicanas sino a todos en general. Esta historia está enfocada en personajes infantiles y da la advertencia de que se debe ser más flexible con los ciudadanos de nuestro país vecino  Haití. Además de que pone en escena una gran parte de la bella geografía de República Dominicana.La trama se centra en Sebastián  un niño de 12 años cuyos padres se han divorciado recientemente  y por tanto vive con su madre y su hermana. Al poco tiempo de la partida de su padre  Sebastián descubre a su madre besando a otro hombre. Su decepción le lleva a entregar las llaves del restaurante familiar a un maleante del pueblo  para que robe el negocio durante la noche de Navidad.El problema está en que el ladrón no solo se lleva las pertenencias de su madre  sino también el preciado piano antiguo de su padre. Ese hurto desencadena un viaje por toda la República Dominicana  en donde Sebastián  sus dos mej...,no
97,Sandy Gabriel va a festival El South Florida Dominican Jazz Festival 2014 arribará a su tercera edición este año 2014 con la presencia del dominicano Sandy Gabriel  quien tendrá un invitado especial: el productor musical colombiano Milton Salcedo  radicado en Miami.Además  los músicos que le acompañarán son: Guy Frometa  batería; Roberto Reynoso  bajo; Joel Guzmán  percusión.Con ellos presentará el próximo viernes fusiones de merengue tipico jazz  funk  latin jazz y más.“Es un gran honor tener a Milton Salcedo de invitado especial junto a nuestra banda y queremos agradecer a Peter Landestoy en Miami y en Santo Domingo a Fernando Rodríguez Mondesert  por apoyar y confiar en nosotros para este gran festival que cada año va tomando gran impulso para seguir hacia delante”  dijo Gabriel.Este año el festival será dedicado a Guarionex Aquino.CarreraSandy Gabriel mantiene un empuje constante como jazzista. Muestra de esto fue la gira que realizó en agosto 2014 por Estados Unidos  incluyendo New York  Connecticut  Mash...,no
98,Temporada de humor en Caribbean Cinemas Caribbean Cinemas anunció la “Temporada de humor  primera fila Ron Barceló”  la cual tendrá lugar en Caribbean Cinemas de Galería 360. Allí se presentarán diversos shows de “stand up comedy”  imitaciones y musicales “unplugged”.Elías Yañez es el responsable de la producción que inicia el 22 de octubre y se extenderá hasta diciembre.La propuesta incluye primera vez en Teatro Caribbean el Trío Mi Amorch  desde Santiago  compuesto por Cruzmonty  Fellé Vega y Oscar Almonte. Grupo que  logra mezclar la buena música con lo jocoso de una manera singular. Tendrá a su cargo la apertura del primer show  el 22 de octubre.Una vez más se presentará La Guagua con su show “Licencia renovada”. Este colectivo de comedia que viene de abarrotar shows en Casa de Teatro  reúne a jóvenes y expertos comediantes en diferentes ramas con un solo fin: hacer reír. Conformados por Aleja Johnson  Edward Díaz  Fernando Pucheu  Gustavo García  Thomas Echavarría  Wilson Cabral. En este show presentados por Ariel Sa...,no
99,“Dólares de arena” a Funglode El Festival de Cine Global Dominicano (FCGD) anunció su octava edición  que será inaugurada con la película “Dólares de arena”   de Laura Amelia Guzmán e Israel Cárdenas   el martes 11 de noviembre en el Teatro Nacional Eduardo Brito.México es el país invitado de la octava edición del festival  en el que se darán cita más de 100 figuras  entre ellas actores  directores  productores y guionistas.En nombre del comité organizador del FCGD hicieron el anuncio el director ejecutivo de la Fundación Global Democracia y Desarrollo (Funglode)  Marco Herrera; el director del festival  Omar de la Cruz; el embajador de México en el país  José Ignacio Piña Rojas; la directora de la Dirección General de Cine (DGCINE)  Yvette Marichal; el director adjunto de la Entidad de Gestión de Derechos de los Productores Audiovisuales  (EGEDA) ñIberoamérica  Carlos Antón  y el codirector de “Dólares de Arena”  Israel Cárdenas.El evento tendrá como escenarios Santo Domingo  Santiago  Nagua  Puerto Plata  Cap ...,no
72,Ramón Glass se presentará en Hard Rock Hotel Después de haber celebrado en el Auditorio Nacional de la ciudad de México sus 20 años de trayectoria artística ininterrumpida  el merenguero dominicano Ramón Glass se presentará por primera vez en República Dominicana con su agrupación Merenglass.Del 23 al 29 de octubre el grupo  que ha llevado el merengue por todo México  viene al país a realizar varias presentaciones. Merenglass es la orquesta de merengue de mayor trascendencia en México y se estará presentando en un concierto privado en el centro de convenciones Hard Rock Hotel en Punta Cana. También tendrá contacto con el público dominicano con su presentación en diversos medios de comunicación   en diferentes  programas de televisión  radio y prensa escrita.“Por primera vez los dominicanos podrán conocer la fusión musical de la sensibilidad mexicana y el sabor dominicano con el que hemos creado el merengue azteca”   propuesta original y exitosa del grupo más popular de merengue en México. Merenglass se ha proyectado como el gr...,no
73,Rocko y Faraón  dúo que se establece en “Spotify” Rocko y Faraón es un dúo dominicano del barrio de Herrera que compone y produce su propia música.  Ellos desarrollan su carrera como “tropical urbano”  que fusionan los géneros tropical (merengue )  hip- hop   R &amp; B y ritmos de reggaeton.Los jóvenes exponentes se convirtieron en un fenómeno en la plataforma musical Spotify  donde tienen más de 2 069 971 reproducciones en los ultimos siete meses  según sus manejadores  que califican el logro como “impresionante crecimiento para un nuevo artista”.Se trata de 10 298 average de reproduciones por día del tema “Dale pa¥ trá”  en España  México  Estados Unidos  Argentina  Chile y otros países.“¿Por qué es un éxito en Spotify? En la comunidad latina esta canción puede conseguir fácilmente la fiesta para cualquier ocasión o evento  este ritmo que es una fusión de merengue defiinitivamente ha logrado penetrar en diferentes países de Latinoamérica”  explicó Emiliano Vásquez  representante del dúo. Rocko en el 2006 conoció al productor ...,no
74,Kike y Jawell presenta credenciales y promueve primer tema “Matarile” La música urbana sigue apostando a nuevos talentos que aporten calidad al movimiento. Es el caso del dúo Kike &amp; Jawell  que ha presentado credenciales de la mano de la compañía LIBrijo Group.En las estaciones de radio ya tienen colocado su primer sencillo promocional titulado “Matarile”  que se suma a una cantera de temas que incluye “Falso amor” y “Ponte pa’l coro”  producidos por el joven Jawell Freeman  quien posee un talento no solo para la interpretación sino también para la composición. Librijo Group ha comenzado con la primera etapa de promoción  y dentro de poco enfocará los esfuerzos en la conquista del mercado colombiano  entrando por la puerta de oro: Barranquilla.“La aceptación del tema ‘Matarile’ ha sido increíble. Hemos recibido mucho apoyo en esta primera etapa de nuestras carreras por el magnífico trabajo que está realizan Librijo Group  que es la empresa que está manejando nuestra carrera”  manifestaron los cantantes.Kike &amp; Jawell presenta una propue...,no
75,Guaco llega a RD desde Venezuela La agrupación venezolana Guaco estrena su nuevo material discográfico “Presente continuo”  el cual será parte del atractivo musical que entregarán a su público en el concierto del 29 de octubre  en Hard Rock Cafe Santo Domingo de Blue Mall.Amigos Invisibles  Alex Cuba  Servando y Florentino  Isaac Delgado  Felipe ´Pipeª Peláez  Enrique Heredia ´Negriª  Víctor Manuelle y Fonseca son los artistas invitados en este álbum de “La Súper Banda”.“Presente continuo” cuenta con 18 temas inéditos escritos por importantes compositores  entre ellos Daniel Barón  Julio César Rodríguez  Carlos  (Potoko) Gómez  Guianko Gómez  Efraín Dávila  Mauricio Arcas  Enghel y el creador de múltiples éxitos de Guaco  José Alfonso Quiñones.Gustavo Aguado grabó “No te acuerdes de mí”  un bolero para la eternidad  y Luis Fernando Borjas hace lo propio en “De vuelta a tu corazón”  el primer sencillo del álbum que rápidamente se colocó en los primeros lugares.  Además  el álbum le da la bienvenida a Diego Rojas y E...,no
76,The homesman Con esta cinta  Tommy Lee Jones se ha enrolado en la dirección  escritura y protagonismo de un western que no es western. Y dentro de esa trilogía profesional  sale mejor parado como director.Con sencillez expresiva y economía de recursos se ha incorporado a la lista de directores que  como Ang Lee y Clint Eastwood  se han asomado al género western con mirada renovadora.“The homesman” abandona el trillado camino de la violencia para incursionar por rumbos cercanos al mundo interior de sus personajes.En su caso  la herencia machista del western norteamericano es suplantada por la personalidad de una “tipa dura”  que no teme moverse entre “hombres” como si fuera uno de ellos.Para lograr el vigor de su personaje  Jones ha recurrido a una Hilary Swank que sabe bien cómo sacar a la luz un mundo interior donde confluyen sentimientos encontrados y donde  a fin de cuentas  señorean los grandes abismos  frustraciones y encontronazos del alma.Ella es toda la película. Tommy Lee Jones suprime ...,no
77,El público esperó al mayimbe La noche del cierre del Festival Presidente (el pasado domingo)  permitió que sucedieran cosas importantes  que el público no había visto antes en este escenario. Una de ellas fue el “junte de la historia”  de Wisin y Yandel  que regresaban a un Festival Presidente luego de su separación. Pero también  dos soneros se juntaron en suelo criollo: Víctor Manuel y Gilberto Santa Rosa  (padre e hijo musicalmente hablando). La tercera sorpresa de la noche: Anthony Santos. El Mayimbe llegó pasada la una de la madrugada a escena  desafiando la hora  el agotamiento del público (llegaron a las 5:30 de la tarde).  Eso sí  Anthony Santos sabía que debía llegar e impresionar. Luces  bailarines y efectos especiales dieron vida a la entrada del Bachatú  que de inmediato soltó “hoy se bebe”  una de sus frases más emblemáticas  y claro  se hizo sentir en escena. “Ahora es que va a comenzar esta vaina”  así de simple y sencillo  Anthony Santos comenzó su participación en esta noche de cierre del festi...,no
78,Miriam y Héctor grabarán a dúo La idea de que Miriam Cruz y Héctor Acosta graben un merengue juntos nació en el LISTÍN DIARIO. En una pasada entrevista en este medio la merenguera externó el deseo de poder hacer un tema junto al Torito  quien desde que vio la información en el diario le dijo: “Sí  vamos a grabar ese merengue”  relató el cantante a la prensa luego de la exitosa presentación que tuvo  junto a Miriam en el Festival Presidente 2014.El show de merengue que produjo René Brea para Miriam y El Torito dejó un muy buen sentimiento de patriotismo en los presentes. Fueron los únicos merengueros en una plataforma en donde el género urbano y la música electrónica se exhibieron en todas sus expresiones.Este junte también podría ir más allá de grabar un tema musical y realizar una gira por todo el país con este montaje.OrgullososMiriam y Héctor se mostraron orgullosos de poder representar tan dignamente a su clase  y felices porque  en medio de la percepción que existe sobre la crisis del merengue  demostraron q...,no
79,Salseros boricuas defienden su género De la misma manera que el merengue en República Dominicana no se escucha en la radio   la salsa en Puerto Rico ya no cuenta con la difusión radial que gozaba años atrás. De eso están muy conscientes Gilberto Santa Rosa y Víctor Manuelle  quienes luego de la presentación del pasado sábado   de su espectáculo “Dos soneros”  conversaron  con la prensa local e internacional que estuvo cubriendo las incidencias del Festival Presidente.Para Víctor Manuelle ese poco apoyo  por parte de la radio  ha hecho que mermen los nuevos cantantes salseros. A pesar de que destacó las últimas agrupaciones como Enclave y Otra Nota  lamentó que los nuevos exponentes del género que surgieron ahora  no contaron con la bendición que él tuvo en los 90  cuando la radio se dirigía más a ese género.“Los nuevos cantantes de salsa no tienen la culpa  a ellos se les hace un poco más difícil. Ustedes tienen una cepa nueva de músicos dominicanos haciendo salsa  eso demuestra la fuerza de la salsa  que aún no siendo ...,no
80,Salseros dominicanos se unirán en una canción Fue mucha la emoción que sintieron los salseros dominicanos luego de abrir la tercera jornada del Festival Presidente 2014  con un extraordinario montaje que produjo René Brea. Tras su participación  los exponentes de la nueva generación de la salsa estaban felices. La emotividad se adueñó de Sexappeal  quien desbordado  interrumpía y hablaba sin parar. La emoción de Alex Matos y Yiyo Sarante quienes andan siempre de gira  tuvieron la mejor oportunidad para compartir con los dominicanos y los sorprendidos integrantes de La Chiquito Team Band  agrupación que el público ha sabido acoger y gratificar desde el primer momento de su salida por el buen trabajo que vienen realizado.Verlos cantar juntos en un mismo escenario emocionó también a la prensa que vio la posibilidad de que grabaran un temas juntos  el que sería el primer “capea de la salsa”.Alex Matos se encargó de dar la noticia. Dijo que sí ha habido conversaciones y la motivación para grabar un tema. “Viene algo por ahí  existe ...,no
81,Juanes en Cap Cana Juanes se presentará en Altos de Chavón el sábado 15 de noviembre  pero anteanoche realizó un miniconcierto que fue disfrutado por la prensa internacional y medios dominicanos que asistieron al lanzamiento del Heat Latin Music Awards  del canal HTV  que se llevó a cabo en Cap Cana.En la tarde del lunes fue realizado un encuentro en el que destacó la importancia del nacimiento de este galardón. El artista colombiano entiende que es algo que dará mayor apoyo a los músicos nuevos y con el que se siente comprometido.Para el cantautor  el éxito de estos premios está ligado a que durante la ceremonia los músicos toquen en directo. “Esa es la dignidad de la música  ir a tocar en vivo  eso es algo fundamental”  dijo  restando importancia a los “playbacks” o doblajes que se hacen en muchas galas de premios. Recordó que en los Grammy americano así es como todos lo hacen. Nacido en Medellín hace 42 años  Juan Esteban Aristizábal Vásquez  nombre real del artista  no solo habló del premio  cuya ...,no
82,Yubelkis: el altar está en sus planes A Yubelkis Peralta no le gustan los escándalos y evita en lo posible que la gente conozca sobre su vida íntima. “Prefiero mantener mi vida en privado”  dice cuando se le pregunta sobre la parte sentimental en su vida.Incluso  la presentadora envuelve un misterio con la identidad de su pareja  con quien  afirma  lleva más de tres años de relación.Lo que sí expresó es que “como toda mujer  sueño con llegar al altar  pero la fecha  hora y día  Dios ya la tiene escrita para mí”  dejándonos con la intriga de que ¿tendrá elegida la fecha para su boda?Mientras  sigue concentrada en la televisión y explorando otras facetas del mundo artístico.Yubelkis siempre tuvo inquietudes por el arte y a través de la carrera de modelaje que desarrolló en “Premium Models” tuvo la oportunidad de ir involucrándose en aquello que en realidad le apasionaba  la televisión.Sus estudiosAunque los calendarios fueron un recurso importante para dar empuje a su carrera  la comunicadora asegura que la preparación  e...,no
83,Un filme para la familia Sin duda alguna “Primero de enero” es una película que busca dejar un mensaje no solo a las familias dominicanas sino a todos en general. Esta historia está enfocada en personajes infantiles y da la advertencia de que se debe ser más flexible con los ciudadanos de nuestro país vecino  Haití. Además de que pone en escena una gran parte de la bella geografía de República Dominicana.La trama se centra en Sebastián  un niño de 12 años cuyos padres se han divorciado recientemente  y por tanto vive con su madre y su hermana. Al poco tiempo de la partida de su padre  Sebastián descubre a su madre besando a otro hombre. Su decepción le lleva a entregar las llaves del restaurante familiar a un maleante del pueblo  para que robe el negocio durante la noche de Navidad.El problema está en que el ladrón no solo se lleva las pertenencias de su madre  sino también el preciado piano antiguo de su padre. Ese hurto desencadena un viaje por toda la República Dominicana  en donde Sebastián  sus dos mej...,no
84,Sandy Gabriel va a festival El South Florida Dominican Jazz Festival 2014 arribará a su tercera edición este año 2014 con la presencia del dominicano Sandy Gabriel  quien tendrá un invitado especial: el productor musical colombiano Milton Salcedo  radicado en Miami.Además  los músicos que le acompañarán son: Guy Frometa  batería; Roberto Reynoso  bajo; Joel Guzmán  percusión.Con ellos presentará el próximo viernes fusiones de merengue tipico jazz  funk  latin jazz y más.“Es un gran honor tener a Milton Salcedo de invitado especial junto a nuestra banda y queremos agradecer a Peter Landestoy en Miami y en Santo Domingo a Fernando Rodríguez Mondesert  por apoyar y confiar en nosotros para este gran festival que cada año va tomando gran impulso para seguir hacia delante”  dijo Gabriel.Este año el festival será dedicado a Guarionex Aquino.CarreraSandy Gabriel mantiene un empuje constante como jazzista. Muestra de esto fue la gira que realizó en agosto 2014 por Estados Unidos  incluyendo New York  Connecticut  Mash...,no
