id,articulo,clase
54,Festival de plantas en el Botanico Por lo regular  la gente suele confundir los términos especies nativas y endémicas;  sin embargo  existe una diferencia.Una especie endémica es aquella que se distribuye en un lugar o región geográfica específica y es imposible encontrarle de forma natural en otra parte del mundo. Una especie nativa es aquella originaria o autóctona de la zona en que habita  pero que no se encuentra necesariamente en forma exclusiva en ese lugar  es decir  que una especie nativa puede existir de forma natural en distintos lugares. El concepto de especie introducida hace referencia a especies que han sido transportadas más allá de su distribución geográfica nativa por la acción humana y han logrado aclimatarse o naturalizarse en lugares donde no crecen de forma natural. Este y otros temas serán abordados en el programa de charlas que ofrecerá el Jardín Botánico Nacional durante el X Festival Nacional de Plantas y Flores  a realizarse del 31 de octubre al 2 de noviembre  con el propósito de promover e...,no
55,Alimentación más saludable para vivir en salud Tener una alimentación saludable significa elegir alimentos que aporten los nutrientes esenciales y la energía necesaria para realizar nuestras actividades diarias.La alimentación nos permite tomar del medio que nos rodea los alimentos de la dieta  y la nutrición es el proceso que permite que nuestro organismo utilice los nutrientes que contienen los alimentos para realizar sus funciones.Los alimentos son todos los productos naturales o industrializados que consumimos para cubrir una necesidad fisiológica.Se ha demostrado que tener una alimentación saludable puede ayudar a prevenir enfermedades como la obesidad  diabetes  anemias  hipertensión arterial y  en general  enfermedades cardiovasculares.RequisitosPara lograr una buena nutrición debemos cumplir lo siguiente:Que la alimentación sea suficiente para cubrir las exigencias y mantener el equilibrio del organismo.Que sea completa y variada en su composición con inclusión diaria de todos los nutrientes y en ciertas cantidades y pro...,no
56,¿Problemas para inscribir materias? Sabes cuándo inicias la carrera  pero no tienes idea de cuándo la vas a terminar. Este suele ser el problema más común de los estudiantes de la Universidad Autónoma de Santo Domingo (UASD)  donde algunas veces cursan una sola materia por semestre  obligándolos a retrasar la salida de esa casa de altos estudios.La proyección  los profesores o los horarios son la trilogía que suelen interferir en la meta del joven  y del mismo modo le provocan momentos de contrariedad y estrés.  ‘Teoría del huevo y la piedra’El profesor siempre tiene la razón. Este suele ser un pensamiento universal de los estudiantes  que  en su mayoría  sienten llevar las de perder ante cualquier situación que se presente. Pedro Acosta  psicólogo del consultorio Salud Integral   explica que el alumno suele sentirse humillado. “Esta teoría expone los problemas explícitamente; si la piedra (profesor) cae sobre el huevo (estudiante)   se romperá  pero si sucede viceversa sucederá lo mismo”.Añade que con una visión así ...,no
57,Cifras de cáncer de seno en el país Una de cada ocho mujeres padecerá cáncer de mama en algún momento de su vida. Esto indican las estadísticas globales de la enfermedad y en suelo local los números tampoco son muy alentadores. Andrés Lugo Vizcaíno  Jefe del Servicio de Tumores Mamarios del Instituto de Oncología Dr. Heriberto Pieter  revela que en 2013 esa institución contabilizó 527 casos de cáncer de seno  lo que representa cerca del 20% de todos  los diagnósticos. “Es el cáncer más frecuente que existe en la población femenina del país”  señala el médico. Lugo Vizcaíno explica que los datos son solo del oncológico porque el país carece de un registro nacional de tumores; sin embargo  las cifras tienen valor pues ese centro maneja entre un 60 y un 70% por ciento de la casuística nacional en cáncer. “En el Departamento de Cáncer de Mama del Oncológico se ven todos los casos de esta enfermedad que llegan a la institución. Se evalúan los casos  se diagnostican y luego se determina la vía a seguir  si es cirugía  quimi...,no
48,Dulce apoyo a la lucha contra el cáncer de mama A Yubelkis Castillo siempre le gustó cocinar y hace poco descubrió que también lleva ese talento en la sangre. “Hace poco me enteré que mi bisabuelo era panadero  así que ya sé de dónde viene esto”  comenta entre risas.La joven empresaria es una apasionada de los postres  y en especial de las galletas decoradas. “Me gustan por todo lo que se puede hacer con ellas y por lo bonitas y delicadas que resultan”  dice. También es un mercado creciente y por ello decidió en 2011 dejar de hornear galletas para regalo y comenzar a comercializarlas bajo el nombre de Rikuras. Y no le ha ido mal. Por esa misma razón ha decidido colaborar con quienes necesitan una mano amiga. “En octubre del año pasado decidí comenzar a hacer galletas con forma del lazo rosado que simboliza la lucha contra el cáncer de mama  y donar el 10% de las ventas a la Liga Dominicana contra el Cáncer”  narra. El proyecto resultó exitoso y este año Castillo repite la experiencia. De cada galleta vendida este mes  10 pesos se...,no
49,Nutrición en el paciente oncológico La nutriología es una disciplina médica transversal a todas las demás,no
50,Un llamado a la buena alimentación Alimentarse bien es un tema que preocupa a todos  por la importancia que reviste para el ser humano comer adecuadamente y así recibir los nutrientes que aporten beneficios a su salud.Esto es lo que mueve al doctor Felipe José Rodríguez  presidente de la Sociedad Dominicana de Nutriología Clínica (SDNC)  a motivar a la población a mantener sus hábitos alimenticios de una forma equilibrada a propósito de la celebración del Día Mundial de la Alimentación ayer. Rodríguez  quien además de nutricionista es cardiólogo  al hablar sobre el tema dijo que la buena nutrición inicia desde el campo  que es donde se cultivan los alimentos que llegan a cada uno de los hogares dominicanos. ConsumoLa preparación de los alimentos debe cumplir con algunos requisitos adecuados de manera que despierte el apetito del consumidor. Una higiene adecuada  un color de cocción bonito y bien definido son factores fundamentales para la presentación de un plato que llame la atención de quien lo va a ingerir  explic...,no
51,Los japoneses  la pasta y la ‘música de viento’ Han pasado ya ochenta y cinco años desde que el español Julio Camba escribió unas deliciosas páginas sobre la cocina italiana  y muy especialmente sobre la pasta  en el para mí más interesante y ameno de todos los libros sobre gastronomía escritos en castellano: “La casa de Lúculo o el arte de comer”.El autor  que prefería ser considerado periodista y no escritor  afirmaba que “lo más difícil de las pastas es el modo de comerlas”.Explicaba el procedimiento (heterodoxo  pues emplea la cuchara para apoyar el tenedor a fin de formar su “ovillo” de pasta) y concluía que  si se siguen sus instrucciones  “lograrán comer sus spaghetti de manera decorosa y  al mismo tiempo  distraerán a sus vecinos de mesa con un bonito número de circo”. No hace falta que les diga que Camba destilaba ironía.Las cosas han cambiado mucho. La gente se ha acostumbrado a los spaghetti  a los tagliatelle  a las pappardelle e incluso a pastas con franca tendencia a resbalar del tenedor  caso de los bucatini.Nadie ...,no
52,Las Bodas de Oro del Movimiento Familiar Cristiano (1964-2014) El Movimiento Familiar Cristiano cumple en este mes de octubre 50 años de haber sido reconocido como un movimiento de apostolado familiar de nuestra iglesia  después de la visita de nuestro fundador el reverendo Padre Pedro Richards (q.e.p.d.) a nuestro país.Y ¿cuál ha sido durante todo este tiempo el objetivo de este movimiento?Pues  ha sido nada más y nada menos que el capacitar a las familias (directamente  a las que integran el movimiento  indirectamente a otras) para que realicen sus valores esenciales: es decir  para que sean en medio de la sociedad una comunidad de amor  signo sacramental  la cual forma personas  educa en la fe y promueve el desarrollo integral de cada uno de sus miembros.En estos 50 años  ¿se ha cumplido este objetivo?Pienso que las parejas que pertenecen al MFC  en sus respectivos lugares  han sido de una forma u otra  ejemplo para sus comunidades. Por lo menos han aprendido que es trabajando en pareja como se puede evangelizar a la familia. El hombre y la ...,no
53,Yo vencí al cáncer El color que adorna la causa de la lucha contra el cáncer de mama no le hace honor a la experiencia de vivir la enfermedad. No es un momento color de rosa. Sin embargo tampoco tiene por qué vestirse de luto quien recibe un diagnóstico de la enfermedad. Hoy que se celebra el Día Mundial por la Lucha contra el Cáncer de Mama  cinco sobrevivientes: Francis  Norka  Belkis  Cristina y Denisse  comparten con LISTÍN DIARIO algo de sus historias y valiosos consejos que puedan ser de ayuda a algunas de las miles de mujeres que son diagnosticadas cada día con la enfermedad.Se dice que 1 de cada 8 mujeres recibirá la mala noticia en algún momento de su vida. Pero eso son sólo números. La realidad personal es distinta en cada caso  pero siempre trae tristes repercusiones que incluyen la pérdida de uno o ambos senos  los malestares de la quimioterapia  la caída del pelo  desafíos económicos  tristeza en las familias  divorcios y en ocasiones hasta la pérdida de un embarazo.  No es fácil  muchas ...,no
54,La moda te llama El día casi llega. La semana más esperada por los dominicanos fanáticos de la moda y el estilo inicia el lunes y promete  como en sus ocho ediciones anteriores  congregar lo más llamativo del diseño local y una importante representación internacional.Dominicana Moda 2014 arranca este lunes 20  y hasta el sábado 25  día del cierre  se propone demostrar el porqué su eslogan: “Aquí nacen las tendencias”.Aunque se trata del escenario más importante para la proyección del diseño local  el evento se caracteriza por cerrar siempre con una figura señera de la costura mundial. En este caso le corresponde a Naeem Khan  modista indio radicado en Estados Unidos.La sofisticación  el romanticismo y la femineidad caracterizan los diseños de Khan  quien  para más señas  ha vestido a figuras de la talla de Michelle Obama  la reina Noor de Jordania  Taylor Swift  Sarah Jessica Parker  Jennifer López y Penélope Cruz.Otras firmasAparte del diseñador indio  la semana de la moda contará con la participac...,no
